day;temp;hydr
19.03.2023 16:00;19;53
19.03.2023 17:00;23;49
19.03.2023 18:00;20;53
19.03.2023 19:00;20;55
19.03.2023 20:00;18;50
19.03.2023 21:00;20;51
19.03.2023 22:00;20;55
19.03.2023 23:00;18;45
20.03.2023 0:00;18;55
20.03.2023 1:00;18;51
20.03.2023 2:00;21;50
20.03.2023 3:00;20;55
20.03.2023 4:00;18;50
20.03.2023 5:00;18;46
20.03.2023 6:00;18;55
20.03.2023 7:00;21;46
20.03.2023 8:00;19;46
20.03.2023 9:00;22;48
20.03.2023 10:00;23;55
20.03.2023 11:00;20;45
20.03.2023 12:00;18;51
20.03.2023 13:00;20;45
20.03.2023 14:00;18;50
20.03.2023 15:00;22;51
20.03.2023 16:00;20;45
20.03.2023 17:00;18;46
20.03.2023 18:00;22;47
20.03.2023 19:00;22;49
20.03.2023 20:00;23;54
20.03.2023 21:00;21;55
20.03.2023 22:00;21;48
20.03.2023 23:00;23;54
21.03.2023 0:00;21;46
21.03.2023 1:00;22;55
21.03.2023 2:00;18;45
21.03.2023 3:00;21;54
21.03.2023 4:00;23;54
21.03.2023 5:00;23;50
21.03.2023 6:00;20;54
21.03.2023 7:00;19;48
21.03.2023 8:00;19;50
21.03.2023 9:00;22;46
21.03.2023 10:00;23;50
21.03.2023 11:00;20;49
21.03.2023 12:00;22;46
21.03.2023 13:00;21;48
21.03.2023 14:00;20;51
21.03.2023 15:00;22;46
21.03.2023 16:00;21;46
21.03.2023 17:00;23;48
21.03.2023 18:00;19;45
21.03.2023 19:00;18;52
21.03.2023 20:00;22;46
21.03.2023 21:00;19;48
21.03.2023 22:00;18;50
21.03.2023 23:00;23;51
22.03.2023 0:00;20;47
22.03.2023 1:00;22;48
22.03.2023 2:00;19;46
22.03.2023 3:00;23;45
22.03.2023 4:00;23;47
22.03.2023 5:00;22;54
22.03.2023 6:00;20;50
22.03.2023 7:00;23;48
22.03.2023 8:00;22;49
22.03.2023 9:00;23;55
22.03.2023 10:00;20;51
22.03.2023 11:00;23;54
22.03.2023 12:00;21;55
22.03.2023 13:00;20;51
22.03.2023 14:00;21;49
22.03.2023 15:00;20;48
22.03.2023 16:00;21;53
22.03.2023 17:00;18;54
22.03.2023 18:00;21;48
22.03.2023 19:00;20;51
22.03.2023 20:00;19;54
22.03.2023 21:00;18;47
22.03.2023 22:00;21;46
22.03.2023 23:00;23;54
23.03.2023 0:00;19;49
23.03.2023 1:00;22;49
23.03.2023 2:00;20;53
23.03.2023 3:00;22;51
23.03.2023 4:00;21;47
23.03.2023 5:00;20;48
23.03.2023 6:00;23;46
23.03.2023 7:00;18;48
23.03.2023 8:00;21;54
23.03.2023 9:00;18;51
23.03.2023 10:00;23;46
23.03.2023 11:00;19;45
23.03.2023 12:00;23;49
23.03.2023 13:00;22;55
23.03.2023 14:00;19;52
23.03.2023 15:00;19;54
23.03.2023 16:00;21;45
23.03.2023 17:00;20;45
23.03.2023 18:00;23;50
23.03.2023 19:00;23;49
23.03.2023 20:00;22;47
23.03.2023 21:00;20;54
23.03.2023 22:00;23;53
23.03.2023 23:00;22;48
24.03.2023 0:00;22;52
24.03.2023 1:00;20;55
24.03.2023 2:00;18;46
24.03.2023 3:00;19;45
24.03.2023 4:00;23;45
24.03.2023 5:00;22;50
24.03.2023 6:00;20;50
24.03.2023 7:00;23;46
24.03.2023 8:00;22;49
24.03.2023 9:00;20;55
24.03.2023 10:00;23;54
24.03.2023 11:00;18;53
24.03.2023 12:00;23;53
24.03.2023 13:00;22;45
24.03.2023 14:00;19;53
24.03.2023 15:00;23;45
24.03.2023 16:00;21;46
24.03.2023 17:00;18;48
24.03.2023 18:00;20;49
24.03.2023 19:00;21;52
24.03.2023 20:00;20;55
24.03.2023 21:00;20;55
24.03.2023 22:00;22;47
24.03.2023 23:00;23;54
25.03.2023 0:00;21;47
25.03.2023 1:00;21;53
25.03.2023 2:00;20;46
25.03.2023 3:00;19;45
25.03.2023 4:00;18;49
25.03.2023 5:00;20;45
25.03.2023 6:00;19;53
25.03.2023 7:00;21;46
25.03.2023 8:00;23;45
25.03.2023 9:00;20;47
25.03.2023 10:00;22;54
25.03.2023 11:00;23;54
25.03.2023 12:00;20;52
25.03.2023 13:00;19;45
25.03.2023 14:00;21;52
25.03.2023 15:00;18;54
25.03.2023 16:00;22;48
25.03.2023 17:00;18;54
25.03.2023 18:00;19;46
25.03.2023 19:00;21;50
25.03.2023 20:00;21;46
25.03.2023 21:00;22;55
25.03.2023 22:00;20;54
25.03.2023 23:00;23;52
26.03.2023 0:00;22;52
26.03.2023 1:00;20;50
26.03.2023 2:00;20;53
26.03.2023 3:00;19;50
26.03.2023 4:00;18;45
26.03.2023 5:00;19;51
26.03.2023 6:00;18;53
26.03.2023 7:00;19;52
26.03.2023 8:00;18;46
26.03.2023 9:00;23;52
26.03.2023 10:00;23;51
26.03.2023 11:00;22;46
26.03.2023 12:00;20;51
26.03.2023 13:00;18;45
26.03.2023 14:00;23;51
26.03.2023 15:00;22;51
26.03.2023 16:00;20;50
26.03.2023 17:00;23;50
26.03.2023 18:00;20;51
26.03.2023 19:00;21;55
26.03.2023 20:00;18;50
26.03.2023 21:00;20;48
26.03.2023 22:00;23;46
26.03.2023 23:00;22;46
27.03.2023 0:00;22;53
27.03.2023 1:00;18;52
27.03.2023 2:00;19;46
27.03.2023 3:00;19;49
27.03.2023 4:00;23;53
27.03.2023 5:00;19;54
27.03.2023 6:00;18;49
27.03.2023 7:00;18;46
27.03.2023 8:00;19;48
27.03.2023 9:00;22;47
27.03.2023 10:00;22;49
27.03.2023 11:00;20;49
27.03.2023 12:00;20;49
27.03.2023 13:00;18;55
27.03.2023 14:00;23;49
27.03.2023 15:00;20;54
27.03.2023 16:00;22;48
27.03.2023 17:00;23;54
27.03.2023 18:00;22;46
27.03.2023 19:00;23;46
27.03.2023 20:00;22;52
27.03.2023 21:00;23;48
27.03.2023 22:00;23;46
27.03.2023 23:00;20;54
28.03.2023 0:00;22;50
28.03.2023 1:00;21;55
28.03.2023 2:00;20;53
28.03.2023 3:00;23;49
28.03.2023 4:00;20;49
28.03.2023 5:00;20;47
28.03.2023 6:00;19;55
28.03.2023 7:00;19;51
28.03.2023 8:00;18;51
28.03.2023 9:00;19;52
28.03.2023 10:00;23;55
28.03.2023 11:00;22;47
28.03.2023 12:00;18;54
28.03.2023 13:00;20;48
28.03.2023 14:00;19;47
28.03.2023 15:00;20;55
28.03.2023 16:00;22;55
28.03.2023 17:00;23;49
28.03.2023 18:00;18;45
28.03.2023 19:00;20;52
28.03.2023 20:00;20;53
28.03.2023 21:00;20;52
28.03.2023 22:00;23;55
28.03.2023 23:00;23;55
29.03.2023 0:00;20;47
29.03.2023 1:00;22;52
29.03.2023 2:00;18;49
29.03.2023 3:00;22;52
29.03.2023 4:00;22;45
29.03.2023 5:00;22;54
29.03.2023 6:00;19;52
29.03.2023 7:00;20;48
29.03.2023 8:00;22;52
29.03.2023 9:00;22;54
29.03.2023 10:00;18;47
29.03.2023 11:00;23;54
29.03.2023 12:00;20;52
29.03.2023 13:00;21;45
29.03.2023 14:00;19;47
29.03.2023 15:00;22;48
29.03.2023 16:00;21;46
29.03.2023 17:00;23;54
29.03.2023 18:00;23;48
29.03.2023 19:00;18;53
29.03.2023 20:00;19;47
29.03.2023 21:00;18;46
29.03.2023 22:00;18;51
29.03.2023 23:00;20;49
30.03.2023 0:00;18;50
30.03.2023 1:00;22;54
30.03.2023 2:00;20;50
30.03.2023 3:00;18;51
30.03.2023 4:00;23;54
30.03.2023 5:00;22;53
30.03.2023 6:00;19;48
30.03.2023 7:00;23;50
30.03.2023 8:00;19;54
30.03.2023 9:00;22;55
30.03.2023 10:00;20;52
30.03.2023 11:00;20;45
30.03.2023 12:00;18;45
30.03.2023 13:00;19;53
30.03.2023 14:00;19;52
30.03.2023 15:00;21;48
30.03.2023 16:00;18;52
30.03.2023 17:00;19;53
30.03.2023 18:00;19;50
30.03.2023 19:00;21;54
30.03.2023 20:00;21;45
30.03.2023 21:00;23;51
30.03.2023 22:00;20;46
30.03.2023 23:00;21;51
31.03.2023 0:00;18;47
31.03.2023 1:00;19;50
31.03.2023 2:00;20;54
31.03.2023 3:00;22;55
31.03.2023 4:00;20;47
31.03.2023 5:00;21;47
31.03.2023 6:00;20;53
31.03.2023 7:00;19;52
31.03.2023 8:00;19;47
31.03.2023 9:00;21;54
31.03.2023 10:00;19;50
31.03.2023 11:00;20;52
31.03.2023 12:00;18;49
31.03.2023 13:00;21;51
31.03.2023 14:00;20;52
31.03.2023 15:00;19;52
31.03.2023 16:00;18;53
31.03.2023 17:00;23;45
31.03.2023 18:00;23;51
31.03.2023 19:00;19;47
31.03.2023 20:00;18;52
31.03.2023 21:00;19;52
31.03.2023 22:00;21;45
31.03.2023 23:00;19;53
01.04.2023 0:00;23;54
01.04.2023 1:00;18;46
01.04.2023 2:00;20;54
01.04.2023 3:00;22;54
01.04.2023 4:00;19;45
01.04.2023 5:00;22;53
01.04.2023 6:00;22;48
01.04.2023 7:00;20;50
01.04.2023 8:00;18;53
01.04.2023 9:00;19;49
01.04.2023 10:00;20;54
01.04.2023 11:00;18;48
01.04.2023 12:00;22;52
01.04.2023 13:00;18;45
01.04.2023 14:00;21;46
01.04.2023 15:00;22;47
01.04.2023 16:00;18;49
01.04.2023 17:00;22;45
01.04.2023 18:00;19;48
01.04.2023 19:00;23;53
01.04.2023 20:00;21;52
01.04.2023 21:00;19;46
01.04.2023 22:00;18;54
01.04.2023 23:00;18;47
02.04.2023 0:00;22;54
02.04.2023 1:00;23;47
02.04.2023 2:00;19;51
02.04.2023 3:00;22;52
02.04.2023 4:00;20;54
02.04.2023 5:00;21;55
02.04.2023 6:00;18;55
02.04.2023 7:00;23;54
02.04.2023 8:00;19;54
02.04.2023 9:00;23;51
02.04.2023 10:00;20;48
02.04.2023 11:00;20;48
02.04.2023 12:00;18;46
02.04.2023 13:00;22;54
02.04.2023 14:00;18;54
02.04.2023 15:00;23;51
02.04.2023 16:00;21;48
02.04.2023 17:00;23;54
02.04.2023 18:00;21;48
02.04.2023 19:00;18;53
02.04.2023 20:00;18;54
02.04.2023 21:00;20;54
02.04.2023 22:00;20;54
02.04.2023 23:00;23;47
03.04.2023 0:00;22;51
03.04.2023 1:00;21;55
03.04.2023 2:00;20;54
03.04.2023 3:00;21;53
03.04.2023 4:00;18;49
03.04.2023 5:00;20;47
03.04.2023 6:00;19;54
03.04.2023 7:00;20;50
03.04.2023 8:00;21;49
03.04.2023 9:00;18;55
03.04.2023 10:00;22;45
03.04.2023 11:00;21;45
03.04.2023 12:00;19;55
03.04.2023 13:00;19;50
03.04.2023 14:00;19;48
03.04.2023 15:00;21;54
03.04.2023 16:00;21;55
03.04.2023 17:00;19;51
03.04.2023 18:00;22;52
03.04.2023 19:00;20;53
03.04.2023 20:00;19;46
03.04.2023 21:00;19;55
03.04.2023 22:00;18;55
03.04.2023 23:00;23;47
04.04.2023 0:00;23;45
04.04.2023 1:00;22;49
04.04.2023 2:00;21;51
04.04.2023 3:00;23;49
04.04.2023 4:00;19;50
04.04.2023 5:00;22;54
04.04.2023 6:00;21;48
04.04.2023 7:00;20;47
04.04.2023 8:00;19;48
04.04.2023 9:00;21;52
04.04.2023 10:00;23;49
04.04.2023 11:00;21;48
04.04.2023 12:00;22;47
04.04.2023 13:00;20;46
04.04.2023 14:00;23;53
04.04.2023 15:00;22;46
04.04.2023 16:00;18;53
04.04.2023 17:00;22;54
04.04.2023 18:00;21;52
04.04.2023 19:00;22;50
04.04.2023 20:00;19;51
04.04.2023 21:00;19;54
04.04.2023 22:00;19;48
04.04.2023 23:00;23;55
05.04.2023 0:00;22;45
05.04.2023 1:00;22;53
05.04.2023 2:00;22;55
05.04.2023 3:00;18;53
05.04.2023 4:00;21;47
05.04.2023 5:00;23;51
05.04.2023 6:00;23;51
05.04.2023 7:00;21;46
05.04.2023 8:00;23;47
05.04.2023 9:00;19;54
05.04.2023 10:00;18;46
05.04.2023 11:00;19;48
05.04.2023 12:00;21;45
05.04.2023 13:00;22;48
05.04.2023 14:00;18;55
05.04.2023 15:00;22;45
05.04.2023 16:00;22;54
05.04.2023 17:00;18;46
05.04.2023 18:00;22;55
05.04.2023 19:00;19;50
05.04.2023 20:00;18;50
05.04.2023 21:00;19;54
05.04.2023 22:00;19;55
05.04.2023 23:00;21;51
06.04.2023 0:00;21;48
06.04.2023 1:00;23;52
06.04.2023 2:00;23;48
06.04.2023 3:00;21;46
06.04.2023 4:00;22;49
06.04.2023 5:00;21;46
06.04.2023 6:00;18;45
06.04.2023 7:00;19;52
06.04.2023 8:00;21;47
06.04.2023 9:00;23;55
06.04.2023 10:00;23;49
06.04.2023 11:00;22;50
06.04.2023 12:00;23;52
06.04.2023 13:00;21;48
06.04.2023 14:00;21;47
06.04.2023 15:00;23;46
06.04.2023 16:00;23;51
06.04.2023 17:00;23;49
06.04.2023 18:00;22;45
06.04.2023 19:00;22;51
06.04.2023 20:00;20;50
06.04.2023 21:00;20;51
06.04.2023 22:00;18;52
06.04.2023 23:00;23;48
07.04.2023 0:00;18;55
07.04.2023 1:00;18;51
07.04.2023 2:00;18;52
07.04.2023 3:00;18;47
07.04.2023 4:00;23;47
07.04.2023 5:00;22;53
07.04.2023 6:00;19;50
07.04.2023 7:00;23;51
07.04.2023 8:00;21;55
07.04.2023 9:00;22;45
07.04.2023 10:00;18;47
07.04.2023 11:00;18;51
07.04.2023 12:00;23;52
07.04.2023 13:00;21;50
07.04.2023 14:00;18;51
07.04.2023 15:00;20;52
07.04.2023 16:00;18;53
07.04.2023 17:00;23;46
07.04.2023 18:00;19;51
07.04.2023 19:00;20;53
07.04.2023 20:00;20;54
07.04.2023 21:00;23;47
07.04.2023 22:00;20;52
07.04.2023 23:00;21;45
08.04.2023 0:00;21;55
08.04.2023 1:00;23;46
08.04.2023 2:00;22;52
08.04.2023 3:00;22;52
08.04.2023 4:00;18;49
08.04.2023 5:00;19;53
08.04.2023 6:00;19;47
08.04.2023 7:00;19;52
08.04.2023 8:00;20;51
08.04.2023 9:00;23;53
08.04.2023 10:00;23;55
08.04.2023 11:00;18;52
08.04.2023 12:00;19;46
08.04.2023 13:00;18;51
08.04.2023 14:00;18;50
08.04.2023 15:00;22;48
08.04.2023 16:00;22;49
08.04.2023 17:00;23;55
08.04.2023 18:00;18;52
08.04.2023 19:00;18;50
08.04.2023 20:00;21;51
08.04.2023 21:00;22;45
08.04.2023 22:00;18;53
08.04.2023 23:00;20;45
09.04.2023 0:00;23;49
09.04.2023 1:00;23;45
09.04.2023 2:00;20;54
09.04.2023 3:00;18;47
09.04.2023 4:00;19;50
09.04.2023 5:00;23;51
09.04.2023 6:00;21;50
09.04.2023 7:00;21;54
09.04.2023 8:00;20;51
09.04.2023 9:00;23;54
09.04.2023 10:00;21;47
09.04.2023 11:00;23;46
09.04.2023 12:00;18;45
09.04.2023 13:00;21;48
09.04.2023 14:00;20;47
09.04.2023 15:00;19;53
09.04.2023 16:00;18;49
09.04.2023 17:00;18;50
09.04.2023 18:00;18;48
09.04.2023 19:00;20;47
09.04.2023 20:00;18;52
09.04.2023 21:00;18;48
09.04.2023 22:00;22;46
09.04.2023 23:00;19;52
10.04.2023 0:00;21;45
10.04.2023 1:00;22;52
10.04.2023 2:00;21;53
10.04.2023 3:00;20;47
10.04.2023 4:00;23;52
10.04.2023 5:00;18;50
10.04.2023 6:00;21;52
10.04.2023 7:00;21;47
10.04.2023 8:00;21;53
10.04.2023 9:00;20;52
10.04.2023 10:00;19;52
10.04.2023 11:00;19;51
10.04.2023 12:00;18;50
10.04.2023 13:00;20;52
10.04.2023 14:00;22;49
10.04.2023 15:00;18;50
10.04.2023 16:00;19;50
10.04.2023 17:00;19;47
10.04.2023 18:00;23;47
10.04.2023 19:00;23;55
10.04.2023 20:00;19;52
10.04.2023 21:00;19;45
10.04.2023 22:00;20;53
10.04.2023 23:00;22;49
11.04.2023 0:00;21;53
11.04.2023 1:00;19;46
11.04.2023 2:00;20;50
11.04.2023 3:00;22;49
11.04.2023 4:00;21;49
11.04.2023 5:00;18;50
11.04.2023 6:00;18;47
11.04.2023 7:00;19;45
11.04.2023 8:00;21;46
11.04.2023 9:00;20;45
11.04.2023 10:00;22;48
11.04.2023 11:00;19;52
11.04.2023 12:00;21;52
11.04.2023 13:00;18;55
11.04.2023 14:00;19;51
11.04.2023 15:00;21;55
11.04.2023 16:00;20;54
11.04.2023 17:00;23;49
11.04.2023 18:00;18;46
11.04.2023 19:00;20;51
11.04.2023 20:00;23;50
11.04.2023 21:00;18;55
11.04.2023 22:00;18;45
11.04.2023 23:00;20;50
12.04.2023 0:00;21;52
12.04.2023 1:00;21;55
12.04.2023 2:00;18;45
12.04.2023 3:00;20;52
12.04.2023 4:00;20;49
12.04.2023 5:00;21;50
12.04.2023 6:00;23;45
12.04.2023 7:00;22;52
12.04.2023 8:00;23;48
12.04.2023 9:00;18;51
12.04.2023 10:00;18;52
12.04.2023 11:00;20;51
12.04.2023 12:00;22;47
12.04.2023 13:00;22;53
12.04.2023 14:00;22;55
12.04.2023 15:00;19;46
12.04.2023 16:00;19;51
12.04.2023 17:00;21;50
12.04.2023 18:00;22;50
12.04.2023 19:00;19;47
12.04.2023 20:00;21;45
12.04.2023 21:00;18;47
12.04.2023 22:00;23;54
12.04.2023 23:00;23;52
13.04.2023 0:00;21;52
13.04.2023 1:00;21;52
13.04.2023 2:00;18;49
13.04.2023 3:00;19;45
13.04.2023 4:00;18;51
13.04.2023 5:00;21;51
13.04.2023 6:00;19;50
13.04.2023 7:00;20;46
13.04.2023 8:00;22;47
13.04.2023 9:00;18;45
13.04.2023 10:00;20;55
13.04.2023 11:00;22;47
13.04.2023 12:00;20;51
13.04.2023 13:00;22;51
13.04.2023 14:00;23;48
13.04.2023 15:00;20;55
13.04.2023 16:00;18;55
13.04.2023 17:00;21;53
13.04.2023 18:00;18;54
13.04.2023 19:00;22;51
13.04.2023 20:00;22;50
13.04.2023 21:00;23;46
13.04.2023 22:00;20;52
13.04.2023 23:00;19;51
14.04.2023 0:00;21;51
14.04.2023 1:00;19;47
14.04.2023 2:00;18;48
14.04.2023 3:00;22;47
14.04.2023 4:00;21;50
14.04.2023 5:00;18;48
14.04.2023 6:00;22;46
14.04.2023 7:00;23;55
14.04.2023 8:00;20;47
14.04.2023 9:00;23;48
14.04.2023 10:00;21;49
14.04.2023 11:00;21;54
14.04.2023 12:00;18;47
14.04.2023 13:00;21;46
14.04.2023 14:00;19;45
14.04.2023 15:00;19;54
14.04.2023 16:00;21;47
14.04.2023 17:00;21;51
14.04.2023 18:00;23;48
14.04.2023 19:00;21;50
14.04.2023 20:00;18;53
14.04.2023 21:00;19;52
14.04.2023 22:00;23;46
14.04.2023 23:00;19;48
15.04.2023 0:00;21;51
15.04.2023 1:00;20;46
15.04.2023 2:00;19;50
15.04.2023 3:00;23;55
15.04.2023 4:00;19;51
15.04.2023 5:00;18;50
15.04.2023 6:00;18;51
15.04.2023 7:00;21;48
15.04.2023 8:00;22;54
15.04.2023 9:00;19;47
15.04.2023 10:00;23;50
15.04.2023 11:00;23;52
15.04.2023 12:00;21;51
15.04.2023 13:00;18;49
15.04.2023 14:00;18;54
15.04.2023 15:00;19;47
15.04.2023 16:00;22;53
15.04.2023 17:00;18;48
15.04.2023 18:00;23;52
15.04.2023 19:00;22;48
15.04.2023 20:00;21;48
15.04.2023 21:00;18;48
15.04.2023 22:00;21;47
15.04.2023 23:00;23;52
16.04.2023 0:00;21;54
16.04.2023 1:00;21;46
16.04.2023 2:00;23;52
16.04.2023 3:00;23;49
16.04.2023 4:00;20;45
16.04.2023 5:00;20;55
16.04.2023 6:00;22;53
16.04.2023 7:00;20;54
16.04.2023 8:00;19;54
16.04.2023 9:00;18;52
16.04.2023 10:00;22;47
16.04.2023 11:00;21;51
16.04.2023 12:00;19;54
16.04.2023 13:00;22;50
16.04.2023 14:00;22;52
16.04.2023 15:00;21;47
16.04.2023 16:00;21;54
16.04.2023 17:00;19;53
16.04.2023 18:00;23;51
16.04.2023 19:00;19;46
16.04.2023 20:00;19;48
16.04.2023 21:00;19;55
16.04.2023 22:00;23;53
16.04.2023 23:00;19;45
17.04.2023 0:00;20;55
17.04.2023 1:00;21;53
17.04.2023 2:00;21;45
17.04.2023 3:00;23;47
17.04.2023 4:00;18;49
17.04.2023 5:00;20;49
17.04.2023 6:00;20;45
17.04.2023 7:00;21;50
17.04.2023 8:00;22;50
17.04.2023 9:00;23;53
17.04.2023 10:00;18;45
17.04.2023 11:00;21;54
17.04.2023 12:00;19;55
17.04.2023 13:00;23;50
17.04.2023 14:00;23;48
17.04.2023 15:00;20;46
17.04.2023 16:00;19;54
17.04.2023 17:00;23;48
17.04.2023 18:00;19;50
17.04.2023 19:00;22;47
17.04.2023 20:00;19;45
17.04.2023 21:00;20;46
17.04.2023 22:00;22;47
17.04.2023 23:00;21;47
18.04.2023 0:00;18;52
18.04.2023 1:00;18;47
18.04.2023 2:00;23;50
18.04.2023 3:00;22;45
18.04.2023 4:00;20;50
18.04.2023 5:00;22;47
18.04.2023 6:00;22;49
18.04.2023 7:00;19;47
18.04.2023 8:00;23;49
18.04.2023 9:00;19;45
18.04.2023 10:00;21;49
18.04.2023 11:00;23;55
18.04.2023 12:00;23;50
18.04.2023 13:00;19;53
18.04.2023 14:00;23;54
18.04.2023 15:00;18;47
18.04.2023 16:00;20;48
18.04.2023 17:00;22;53
18.04.2023 18:00;19;48
18.04.2023 19:00;23;50
18.04.2023 20:00;19;51
18.04.2023 21:00;23;49
18.04.2023 22:00;23;45
18.04.2023 23:00;22;49
19.04.2023 0:00;20;55
19.04.2023 1:00;22;53
19.04.2023 2:00;18;53
19.04.2023 3:00;20;54
19.04.2023 4:00;18;54
19.04.2023 5:00;20;47
19.04.2023 6:00;21;46
19.04.2023 7:00;18;45
19.04.2023 8:00;19;53
19.04.2023 9:00;23;45
19.04.2023 10:00;22;54
19.04.2023 11:00;18;50
19.04.2023 12:00;23;53
19.04.2023 13:00;22;51
19.04.2023 14:00;22;55
19.04.2023 15:00;21;49
19.04.2023 16:00;21;48
19.04.2023 17:00;18;52
19.04.2023 18:00;21;49
19.04.2023 19:00;18;54
19.04.2023 20:00;21;54
19.04.2023 21:00;23;50
19.04.2023 22:00;18;45
19.04.2023 23:00;19;55
20.04.2023 0:00;21;49
20.04.2023 1:00;21;54
20.04.2023 2:00;22;46
20.04.2023 3:00;19;48
20.04.2023 4:00;18;55
20.04.2023 5:00;19;55
20.04.2023 6:00;22;46
20.04.2023 7:00;19;46
20.04.2023 8:00;20;53
20.04.2023 9:00;21;50
20.04.2023 10:00;21;55
20.04.2023 11:00;18;51
20.04.2023 12:00;23;53
20.04.2023 13:00;22;54
20.04.2023 14:00;21;52
20.04.2023 15:00;21;55
20.04.2023 16:00;22;51
20.04.2023 17:00;18;46
20.04.2023 18:00;20;51
20.04.2023 19:00;21;45
20.04.2023 20:00;20;51
20.04.2023 21:00;23;49
20.04.2023 22:00;23;46
20.04.2023 23:00;20;50
21.04.2023 0:00;20;49
21.04.2023 1:00;21;51
21.04.2023 2:00;18;47
21.04.2023 3:00;23;54
21.04.2023 4:00;20;54
21.04.2023 5:00;22;47
21.04.2023 6:00;21;47
21.04.2023 7:00;23;52
21.04.2023 8:00;21;55
21.04.2023 9:00;21;53
21.04.2023 10:00;22;55
21.04.2023 11:00;22;48
21.04.2023 12:00;20;45
21.04.2023 13:00;23;45
21.04.2023 14:00;23;53
21.04.2023 15:00;23;47
21.04.2023 16:00;22;53
21.04.2023 17:00;18;45
21.04.2023 18:00;22;46
21.04.2023 19:00;19;51
21.04.2023 20:00;20;47
21.04.2023 21:00;22;55
21.04.2023 22:00;19;46
21.04.2023 23:00;22;54
22.04.2023 0:00;20;50
22.04.2023 1:00;20;52
22.04.2023 2:00;20;46
22.04.2023 3:00;22;48
22.04.2023 4:00;21;55
22.04.2023 5:00;18;55
22.04.2023 6:00;18;46
22.04.2023 7:00;20;51
22.04.2023 8:00;23;54
22.04.2023 9:00;19;47
22.04.2023 10:00;21;47
22.04.2023 11:00;22;49
22.04.2023 12:00;21;54
22.04.2023 13:00;18;51
22.04.2023 14:00;18;54
22.04.2023 15:00;18;51
22.04.2023 16:00;18;47
22.04.2023 17:00;23;55
22.04.2023 18:00;23;53
22.04.2023 19:00;20;49
22.04.2023 20:00;21;52
22.04.2023 21:00;22;46
22.04.2023 22:00;21;54
22.04.2023 23:00;21;47
23.04.2023 0:00;21;54
23.04.2023 1:00;22;54
23.04.2023 2:00;20;48
23.04.2023 3:00;22;46
23.04.2023 4:00;18;47
23.04.2023 5:00;21;55
23.04.2023 6:00;19;52
23.04.2023 7:00;19;52
23.04.2023 8:00;23;46
23.04.2023 9:00;23;51
23.04.2023 10:00;18;54
23.04.2023 11:00;22;53
23.04.2023 12:00;18;50
23.04.2023 13:00;21;48
23.04.2023 14:00;20;51
23.04.2023 15:00;23;51
23.04.2023 16:00;21;54
23.04.2023 17:00;23;50
23.04.2023 18:00;18;52
23.04.2023 19:00;19;50
23.04.2023 20:00;19;53
23.04.2023 21:00;19;47
23.04.2023 22:00;19;45
23.04.2023 23:00;20;51
24.04.2023 0:00;23;52
24.04.2023 1:00;18;52
24.04.2023 2:00;20;47
24.04.2023 3:00;20;52
24.04.2023 4:00;18;47
24.04.2023 5:00;19;55
24.04.2023 6:00;23;46
24.04.2023 7:00;18;52
24.04.2023 8:00;19;55
24.04.2023 9:00;20;50
24.04.2023 10:00;23;55
24.04.2023 11:00;22;46
24.04.2023 12:00;18;45
24.04.2023 13:00;18;49
24.04.2023 14:00;23;45
24.04.2023 15:00;19;48
24.04.2023 16:00;18;52
24.04.2023 17:00;18;45
24.04.2023 18:00;18;51
24.04.2023 19:00;21;51
24.04.2023 20:00;23;53
24.04.2023 21:00;19;47
24.04.2023 22:00;18;54
24.04.2023 23:00;22;47
25.04.2023 0:00;18;55
25.04.2023 1:00;18;54
25.04.2023 2:00;21;53
25.04.2023 3:00;22;55
25.04.2023 4:00;21;51
25.04.2023 5:00;20;55
25.04.2023 6:00;18;46
25.04.2023 7:00;19;52
25.04.2023 8:00;20;53
25.04.2023 9:00;19;53
25.04.2023 10:00;23;49
25.04.2023 11:00;23;48
25.04.2023 12:00;21;51
25.04.2023 13:00;20;51
25.04.2023 14:00;19;55
25.04.2023 15:00;19;49
25.04.2023 16:00;18;47
25.04.2023 17:00;22;55
25.04.2023 18:00;20;55
25.04.2023 19:00;19;47
25.04.2023 20:00;23;49
25.04.2023 21:00;20;50
25.04.2023 22:00;18;47
25.04.2023 23:00;22;53
26.04.2023 0:00;19;52
26.04.2023 1:00;18;51
26.04.2023 2:00;20;45
26.04.2023 3:00;23;47
26.04.2023 4:00;20;53
26.04.2023 5:00;21;54
26.04.2023 6:00;23;49
26.04.2023 7:00;20;49
26.04.2023 8:00;20;51
26.04.2023 9:00;23;45
26.04.2023 10:00;20;49
26.04.2023 11:00;23;49
26.04.2023 12:00;18;49
26.04.2023 13:00;23;50
26.04.2023 14:00;20;46
26.04.2023 15:00;21;48
26.04.2023 16:00;18;51
26.04.2023 17:00;21;55
26.04.2023 18:00;18;51
26.04.2023 19:00;21;45
26.04.2023 20:00;19;49
26.04.2023 21:00;19;50
26.04.2023 22:00;20;45
26.04.2023 23:00;19;50
27.04.2023 0:00;20;48
27.04.2023 1:00;19;51
27.04.2023 2:00;21;53
27.04.2023 3:00;19;52
27.04.2023 4:00;18;55
27.04.2023 5:00;23;55
27.04.2023 6:00;18;50
27.04.2023 7:00;22;50
27.04.2023 8:00;19;47
27.04.2023 9:00;22;51
27.04.2023 10:00;18;50
27.04.2023 11:00;18;46
